date,42401_0055,42401_0059,42401_0622,42603_0032,42603_0046,42603_0052,42603_0055,42603_0059,42603_0622,42603_1069,43205_0677,43206_0677,43218_0677,43233_0677,43801_0677,43802_0677,43803_0677,43804_0677,43811_0677,43813_0677,43814_0677,43815_0677,43817_0677,43818_0677,43819_0677,43820_0677,43823_0677,43824_0677,43826_0677,43829_0677,43830_0677,43831_0677,43843_0677,43860_0677,44201_0032,44201_0052,44201_0055,44201_0059,44201_0622,45109_0677,45201_0677,45202_0677,45203_0677,45204_0677,45207_0677,45208_0677,45220_0677,45801_0677,61103_0032,61103_0051,61103_0052,61103_0055,61103_0059,61103_0622,61103_0676,61103_0677,61103_1069,61104_0032,61104_0051,61104_0052,61104_0055,61104_0059,61104_0622,61104_0676,61104_0677,61104_1069,63301_0052,68105_0032,68105_0059,68105_1052,68108_0032,68108_0059,68108_1052,88101_0032,88101_0059
2008-01-21,0.0833333333333,,0.958333333333,,18.975,17.5833333333,6.87916666667,6.675,7.45416666667,,,,,,,,,,,,,,,,,,,,,,,,,,0.0219583333333,0.0150416666667,0.0219166666667,0.0274166666667,0.0162916666667,,,,,,,,,,4.05,3.88333333333,8.71666666667,5.90416666667,3.60416666667,4.7375,5.725,6.06666666667,,155.083333333,150.708333333,138.208333333,115.970833333,174.433333333,159.4875,111.325,134.770833333,,0.0,,,,,,,,
2008-01-22,0.125,,1.125,,19.2416666667,5.16666666667,7.0,8.59166666667,5.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.0199583333333,0.0194166666667,0.027375,0.0214166666667,,,,,,,,,,2.53333333333,2.63333333333,7.52083333333,4.98333333333,3.87083333333,6.79583333333,5.07916666667,3.54583333333,,232.125,144.125,118.941666667,109.933333333,158.420833333,108.633333333,146.941666667,128.395833333,,0.0,,,,,,,,
2008-01-23,0.0416666666667,,1.375,,23.5,4.16666666667,15.6333333333,6.3875,10.7083333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.026125,0.0235833333333,0.02575,0.0288333333333,0.0189166666667,,,,,,,,,,3.79166666667,5.72083333333,5.56666666667,3.375,4.19583333333,4.50833333333,5.15416666667,6.29583333333,,146.208333333,135.541666667,163.745833333,149.995833333,163.7875,174.8375,81.6875,116.6375,,0.0,,,,,,,,
2008-01-24,0.0,,0.333333333333,,11.1916666667,3.41666666667,18.2583333333,5.15,5.05833333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.0229583333333,0.0172916666667,0.0168333333333,0.0292916666667,0.0195,,,,,,,,,,4.26666666667,3.56666666667,7.84166666667,3.80833333333,3.9,5.325,5.02083333333,6.0875,,102.25,202.125,147.275,117.841666667,173.904166667,99.7791666667,101.495833333,125.266666667,,0.0,,,,,,,,
2008-01-25,0.583333333333,,0.541666666667,,15.5291666667,5.29166666667,16.3875,5.825,8.72083333333,,1.92,2.84,0.0,0.4,0.57,0.07,0.02,0.08,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02125,0.0144166666667,0.021625,0.0359166666667,0.020375,4.24,3.3,6.79,1.6,1.68,0.54,1.98,0.24,0.0,3.7375,3.0125,4.5,4.73333333333,4.87083333333,5.55833333333,5.3125,6.34583333333,,81.625,168.916666667,94.0,100.558333333,191.158333333,184.483333333,130.975,225.379166667,,0.0,21.0,10.5,,733.0,741.0,,9.5,3.1
2008-01-26,0.0909090909091,,0.772727272727,,19.1291666667,7.58333333333,8.92083333333,7.43333333333,9.5875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0303636363636,0.0257272727273,0.0190454545455,0.0248181818182,0.0132272727273,,,,,,,,,,5.95833333333,4.98333333333,5.15416666667,5.23333333333,3.60416666667,6.04583333333,4.92916666667,3.33333333333,,151.166666667,148.916666667,114.054166667,120.241666667,126.65,156.5,129.141666667,174.408333333,,0.0,,,,,,,,
2008-01-27,0.0833333333333,,1.29166666667,,20.495,4.85,6.425,4.81,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,0.0205833333333,0.0155833333333,0.027,0.0280416666667,0.0133333333333,,,,,,,,,,4.175,4.94166666667,3.25833333333,6.62083333333,4.075,8.59166666667,4.27916666667,5.23333333333,,198.25,142.333333333,147.283333333,158.35,134.358333333,125.991666667,121.945833333,145.604166667,,0.0,,,,,,,,
2008-01-28,0.375,,0.875,,10.8458333333,4.29166666667,15.2541666667,6.67083333333,13.6083333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.0223333333333,0.0185833333333,0.025,0.0250416666667,0.0157916666667,,,,,,,,,,4.9,5.03333333333,3.34583333333,3.85,4.65833333333,4.68333333333,6.11666666667,7.1625,,127.208333333,88.4166666667,124.0375,119.079166667,126.008333333,210.645833333,170.3625,112.570833333,,0.0,,,,,,,,
2008-01-29,0.291666666667,,0.791666666667,,14.9458333333,7.41666666667,7.0875,7.4125,5.83333333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210416666667,0.015875,0.0229583333333,0.0300833333333,0.0165,,,,,,,,,,5.23333333333,4.37083333333,4.6625,4.78333333333,4.8875,5.55,3.3875,5.59583333333,,167.0,202.166666667,123.254166667,85.2041666667,149.708333333,162.325,126.341666667,184.145833333,,0.0,,,,,,,,
2008-01-30,0.291666666667,,0.291666666667,,9.96666666667,6.20833333333,6.8875,7.44166666667,5.44583333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.022875,0.0242083333333,0.0204583333333,0.0279583333333,0.0153333333333,,,,,,,,,,2.25833333333,3.78333333333,7.14166666667,5.9375,4.25833333333,4.575,5.4,6.09583333333,,166.958333333,180.208333333,205.983333333,120.4625,155.558333333,194.904166667,133.539130435,143.4,,0.0,,,,,,,,
