id,42401_0069,42603_0069,43205_0069,43206_0069,43218_0069,43233_0069,44201_0069,45109_0069,45201_0069,45202_0069,45203_0069,45204_0069,45207_0069,45208_0069,45220_0069,61103_0069,61104_0069,63301_0069,88101_0069,44201_0069_t+20
1888,0.5,32.125,1.75,1.7625,0.3875,0.46625,0.02275,3.15875,2.16375,7.46125,0.9625,1.15375,0.58375,1.38875,0.155,4.2,128.5,0.04875,9.03333333333,0.0222222222222
1889,0.0,22.4285714286,1.24428571429,3.8,0.828571428571,0.302857142857,0.0124285714286,1.42714285714,1.38285714286,4.71,0.495714285714,0.64,0.294285714286,0.805714285714,0.0457142857143,2.95714285714,158.142857143,0.00857142857143,14.4666666667,0.023375
1890,0.333333333333,20.3333333333,3.44428571429,1.15714285714,0.414285714286,0.245714285714,0.0184444444444,1.59857142857,1.00714285714,4.02285714286,0.497142857143,0.552857142857,0.27,0.935714285714,0.105714285714,1.85555555556,145.111111111,0.0466666666667,19.9,0.0128571428571
1891,1.375,27.25,1.74,2.2875,0.5375,0.90625,0.026375,5.58625,3.5175,14.82125,1.695,2.14,1.16,2.7225,0.175,3.325,185.375,0.045,20.4333333333,0.0296666666667
1892,0.666666666667,22.7142857143,2.41285714286,2.72857142857,0.371428571429,0.328571428571,0.007,1.69,1.24285714286,5.33571428571,0.45,0.677142857143,0.532857142857,1.09857142857,0.0657142857143,2.21428571429,178.0,0.0557142857143,20.9666666667,0.02425
1893,0.666666666667,28.0,1.67833333333,1.78333333333,0.533333333333,0.363333333333,0.0306666666667,1.455,0.895,4.2,0.378333333333,0.573333333333,0.39,0.795,0.255,5.32222222222,178.555555556,0.0411111111111,21.5,0.0245
1894,0.25,23.875,2.04625,2.075,0.375,0.43625,0.009375,2.64125,1.55875,7.25,0.84375,1.0925,0.53,1.235,0.18375,4.0625,191.0,0.06,19.7666666667,0.024
1895,0.428571428571,37.7142857143,2.24571428571,3.4,0.557142857143,0.614285714286,0.0134285714286,3.47571428571,2.67428571429,10.89,1.21571428571,1.45285714286,0.65,1.39,0.0385714285714,4.04285714286,207.571428571,0.0242857142857,18.0333333333,0.00825
1896,1.22222222222,47.6666666667,2.48571428571,2.3,0.371428571429,0.32,0.00966666666667,2.03571428571,1.84,7.01285714286,0.65,0.851428571429,0.324285714286,0.985714285714,0.0985714285714,1.88888888889,144.888888889,0.0344444444444,16.3,0.009
1897,0.375,30.875,2.2925,2.25,0.625,0.41125,0.012125,1.99,1.31125,5.87875,0.57625,0.7625,0.425,0.84125,0.22125,6.95,127.625,0.06375,13.7666666667,0.0131111111111
1898,1.71428571429,41.8571428571,2.06,1.72857142857,0.5,0.384285714286,0.0187142857143,2.93571428571,1.50857142857,7.47285714286,1.01142857143,1.54714285714,0.531428571429,1.88857142857,0.108571428571,4.72857142857,174.571428571,0.0942857142857,11.2333333333,0.01875
1899,0.666666666667,21.8888888889,1.96571428571,1.37142857143,0.357142857143,0.502857142857,0.0151111111111,3.27714285714,1.98428571429,7.92285714286,1.14857142857,1.12428571429,0.57,0.968571428571,0.0114285714286,4.15555555556,204.0,0.0655555555556,8.7,0.0141428571429
1900,1.42857142857,17.2857142857,1.32142857143,1.62857142857,0.4,0.458571428571,0.0208571428571,3.03857142857,2.0,9.24142857143,0.822857142857,1.29,0.78,1.67,0.611428571429,5.9125,154.25,0.07,9.1,0.00733333333333
1901,0.714285714286,41.8571428571,1.67571428571,1.14285714286,0.385714285714,0.788571428571,0.0252857142857,5.39285714286,3.44857142857,11.5114285714,1.58857142857,1.38714285714,1.02428571429,2.12571428571,0.148571428571,2.82857142857,164.142857143,0.0585714285714,9.5,0.0235
1902,0.444444444444,15.7777777778,1.79428571429,2.84285714286,0.314285714286,0.387142857143,0.0232222222222,2.15571428571,1.54,5.23142857143,0.598571428571,0.878571428571,0.391428571429,0.938571428571,0.0342857142857,3.5,188.222222222,0.0666666666667,9.9,0.0217142857143
1903,0.625,43.875,1.605,1.55,0.425,0.58375,0.00725,3.545,2.38125,8.60625,1.115,1.55875,0.635,1.715,0.575,4.35,173.75,0.0825,11.1333333333,0.0202222222222
1904,1.57142857143,14.1428571429,1.86285714286,2.15714285714,0.514285714286,0.728571428571,0.0177142857143,4.22428571429,1.92428571429,9.64714285714,1.26285714286,1.45857142857,0.768571428571,1.80571428571,0.34,4.44285714286,230.142857143,0.0514285714286,12.3666666667,0.018625
1905,0.666666666667,31.1111111111,1.82714285714,1.31428571429,0.385714285714,0.325714285714,0.014,1.59571428571,1.46714285714,5.86285714286,0.58,0.66,0.304285714286,0.904285714286,0.264285714286,3.16666666667,131.333333333,0.0111111111111,13.6,0.00457142857143
1906,0.375,63.0,1.69625,1.475,0.3625,0.355,0.016875,2.2775,1.91875,5.5,0.73375,0.96375,0.36625,0.9925,0.17125,2.725,153.375,0.08375,12.9333333333,0.0161111111111
1907,0.428571428571,21.2857142857,1.48142857143,2.28571428571,0.314285714286,1.04714285714,0.0261428571429,7.55142857143,4.38285714286,16.4714285714,2.46,2.83571428571,1.33,3.73571428571,0.0,1.85714285714,125.285714286,0.01,12.2666666667,0.01925
1908,0.222222222222,12.4444444444,2.14285714286,1.77142857143,0.457142857143,1.01714285714,0.0222222222222,7.02714285714,3.83857142857,13.6485714286,2.18857142857,3.03142857143,1.14714285714,3.25285714286,0.205714285714,1.9,175.111111111,0.0277777777778,11.6,0.0248571428571
1909,0.75,27.75,1.76,1.775,0.4,0.40375,0.023375,2.23625,1.3225,7.66625,0.6225,0.5375,0.4475,0.7325,0.20625,2.4875,168.75,0.06,12.6333333333,0.0312222222222
1910,0.857142857143,18.5714285714,1.37285714286,1.67142857143,0.442857142857,0.452857142857,0.0128571428571,3.29,2.26285714286,8.83571428571,0.885714285714,1.06714285714,0.752857142857,1.57428571429,0.605714285714,4.95714285714,124.142857143,0.09,13.6666666667,0.03025
1911,0.444444444444,13.4444444444,1.89714285714,4.01428571429,0.371428571429,0.482857142857,0.0296666666667,3.18285714286,2.12285714286,6.94857142857,0.988571428571,1.44,0.652857142857,1.38714285714,0.108571428571,7.24444444444,179.333333333,0.0555555555556,14.7,0.0162857142857
1912,0.5,20.75,2.0975,3.3875,0.425,0.35875,0.02425,2.21375,1.6175,5.7875,0.77625,1.05625,0.46875,1.32125,0.10875,7.4125,106.75,0.07,18.2666666667,0.0162222222222
1913,1.0,15.5714285714,2.06142857143,3.24285714286,0.628571428571,0.627142857143,0.0245,4.9,2.48142857143,9.16571428571,1.45285714286,2.17571428571,0.825714285714,2.97142857143,0.407142857143,4.98571428571,135.428571429,0.0871428571429,21.8333333333,0.039875
1914,0.777777777778,28.2857142857,2.97166666667,3.51666666667,0.45,0.545,0.024,2.98,1.92,9.73333333333,1.02666666667,0.688333333333,0.8,1.01166666667,0.0483333333333,6.4,91.3333333333,0.0622222222222,25.4,0.0171666666667
1915,0.125,37.75,1.85125,3.2125,0.475,0.3075,0.00825,1.99375,1.4375,4.78625,0.61,0.85,0.4275,1.16125,0.12625,3.2,148.625,0.10125,25.9,0.0155555555556
1916,1.0,11.4285714286,3.45142857143,6.3,0.671428571429,0.317142857143,0.009,1.81571428571,1.19285714286,5.63142857143,0.598571428571,0.537142857143,0.36,0.82,0.0914285714286,3.01428571429,114.571428571,0.0357142857143,26.4,0.02425
1917,0.666666666667,17.4444444444,1.98142857143,3.12857142857,0.585714285714,0.351428571429,0.0131111111111,1.98285714286,1.01428571429,4.17857142857,0.595714285714,0.848571428571,0.434285714286,0.944285714286,0.542857142857,3.25555555556,98.3333333333,0.03,26.9,0.0104285714286
1918,0.25,14.0,2.68375,3.375,0.525,0.32875,0.01875,2.3625,1.39125,6.9075,0.7125,0.9675,0.54,1.21,0.17125,2.65,206.625,0.0475,21.5,0.0185555555556
1919,0.428571428571,15.8571428571,2.62571428571,4.68571428571,0.657142857143,0.228571428571,0.0141428571429,1.47142857143,1.09,3.34,0.504285714286,0.785714285714,0.408571428571,0.93,0.0528571428571,3.82857142857,291.428571429,0.0671428571429,16.1,0.02075
1920,0.888888888889,17.6666666667,2.66714285714,3.7,0.371428571429,0.418571428571,0.00733333333333,5.94142857143,1.47285714286,5.43428571429,1.51857142857,1.72142857143,0.708571428571,1.48,0.0928571428571,3.97777777778,281.777777778,0.0422222222222,10.7,0.0367142857143
1921,1.125,13.625,2.37625,3.4375,0.5125,0.22375,0.0235,1.98375,1.3025,4.83625,0.565,0.71,0.40375,0.89875,0.0625,6.45,166.25,0.0,10.8,0.0153333333333
1922,0.571428571429,49.1428571429,2.26,2.42857142857,0.528571428571,0.352857142857,0.0217142857143,2.03857142857,1.57142857143,6.05714285714,0.584285714286,0.882857142857,0.478571428571,0.952857142857,0.28,7.15714285714,175.285714286,0.0,10.9,0.01175
1923,1.77777777778,9.44444444444,1.87714285714,3.31428571429,0.571428571429,0.224285714286,0.0202222222222,1.4,0.93,3.73714285714,0.514285714286,0.725714285714,0.281428571429,0.8,0.0657142857143,1.73333333333,145.222222222,0.0,11.0,0.018
1924,0.625,20.125,2.558,4.26,0.86,0.416,0.018625,3.024,1.626,5.84,0.956,0.802,0.62,1.138,0.286,1.75,132.25,0.0,13.1333333333,0.0225555555556
1925,1.28571428571,71.8571428571,2.79714285714,2.52857142857,0.442857142857,0.592857142857,0.00457142857143,4.97571428571,2.55142857143,9.83142857143,1.48,2.07428571429,0.834285714286,2.98,0.0157142857143,6.4,127.857142857,0.0,15.2666666667,0.01175
1926,0.777777777778,9.77777777778,1.56142857143,1.42857142857,0.328571428571,0.497142857143,0.0161111111111,2.21428571429,1.15857142857,4.83571428571,0.671428571429,0.61,0.577142857143,0.798571428571,0.0957142857143,6.77777777778,156.888888889,0.0,17.4,0.0221428571429
1927,0.5,11.4285714286,1.4875,1.225,0.3375,0.445,0.01925,3.1025,1.6375,7.845,0.85375,1.04375,0.68625,1.49875,0.23,3.7875,242.125,0.0,17.6,0.0222222222222
1928,1.42857142857,17.4285714286,1.44714285714,4.15714285714,0.685714285714,0.24,0.0248571428571,1.99714285714,1.24714285714,4.55285714286,0.664285714286,0.825714285714,0.538571428571,0.951428571429,0.0,2.84285714286,141.142857143,0.0,17.8,0.013625
1929,0.777777777778,13.7777777778,2.86714285714,2.91428571429,0.485714285714,0.254285714286,0.0312222222222,1.44285714286,0.961428571429,4.34714285714,0.452857142857,0.531428571429,0.271428571429,0.597142857143,0.0785714285714,6.42222222222,106.777777778,0.0,18.0,0.0124285714286
1930,1.625,11.625,1.775,2.9625,0.5,0.255,0.03025,1.6375,0.98375,4.175,0.49625,0.755,0.3775,0.765,0.165,3.05,152.625,0.0,15.7,0.0164444444444
1931,0.571428571429,40.7142857143,1.74571428571,7.82857142857,1.0,0.571428571429,0.0162857142857,4.60857142857,1.72571428571,6.99285714286,1.32142857143,1.54,0.765714285714,1.71,0.0171428571429,4.21428571429,134.142857143,0.0,13.4,0.026375
1932,1.11111111111,36.5555555556,4.27714285714,1.58571428571,0.428571428571,0.224285714286,0.0162222222222,1.74714285714,1.31142857143,4.87,0.628571428571,0.644285714286,0.344285714286,0.947142857143,0.13,2.7,115.111111111,0.0,11.1,0.0167142857143
1933,2.5,17.875,1.83,2.6,0.4125,0.2325,0.039875,1.13875,0.79375,4.19125,0.32375,0.46,0.2975,0.50875,0.17125,2.6875,193.375,0.0,11.8,0.0235555555556
1934,0.5,31.8571428571,1.66428571429,2.82857142857,0.542857142857,0.915714285714,0.0171666666667,5.33,3.26571428571,14.9342857143,1.45285714286,1.73,1.70571428571,3.82857142857,0.0128571428571,4.44285714286,122.857142857,0.0,12.5,0.014375
1935,0.0,18.1428571429,2.94428571429,3.32857142857,0.628571428571,0.44,0.0155555555556,2.21714285714,1.74857142857,5.94285714286,0.752857142857,1.08571428571,0.521428571429,1.27857142857,0.04,5.75555555556,150.222222222,0.0,13.2,0.0078
1936,0.25,12.875,1.77428571429,6.12857142857,0.857142857143,0.455714285714,0.02425,2.39,1.54428571429,5.68285714286,0.798571428571,0.915714285714,0.34,0.774285714286,0.344285714286,3.2875,153.125,0.0,13.3666666667,0.0125555555556
1937,1.28571428571,35.2857142857,4.57571428571,1.97142857143,0.457142857143,0.562857142857,0.0104285714286,3.44285714286,2.38428571429,8.17285714286,1.10857142857,1.39142857143,0.657142857143,1.69571428571,0.121428571429,5.31428571429,150.428571429,0.0,13.5333333333,0.02475
1938,1.66666666667,14.2222222222,1.81,4.86666666667,0.633333333333,0.241111111111,0.0185555555556,1.62444444444,1.26333333333,5.32444444444,0.511111111111,0.871111111111,0.411111111111,1.01555555556,0.27,4.26666666667,104.555555556,0.0,13.7,0.0212857142857
1939,0.625,49.875,4.045,9.18333333333,0.5,0.43,0.02075,3.19,1.925,6.94833333333,0.971666666667,0.863333333333,0.488333333333,1.16333333333,0.0,3.3,177.5,0.0,13.6666666667,0.0177777777778
1940,0.428571428571,19.0,2.33714285714,4.0,0.471428571429,0.404285714286,0.0367142857143,2.75714285714,2.05,7.07571428571,1.01428571429,1.83714285714,0.482857142857,1.40857142857,0.0642857142857,3.51428571429,178.714285714,0.0,13.6333333333,0.0195
1941,1.88888888889,20.5555555556,2.63777777778,6.78888888889,0.8,0.375555555556,0.0153333333333,2.56333333333,1.93333333333,6.62333333333,0.818888888889,0.732222222222,0.591111111111,1.49,0.0655555555556,2.63333333333,167.222222222,0.0,13.6,0.0292857142857
1942,0.625,19.5,3.65166666667,2.13333333333,0.416666666667,0.401666666667,0.01175,2.99,2.23,6.415,0.958333333333,1.07333333333,0.506666666667,0.546666666667,0.54,3.9375,281.0,0.0,12.4833333333,0.0267777777778
1943,0.428571428571,24.1428571429,2.19714285714,1.4,0.457142857143,0.455714285714,0.018,3.7,2.10571428571,7.83,1.10428571429,1.37428571429,0.59,1.40285714286,0.127142857143,4.05714285714,197.857142857,0.0,11.3666666667,0.016375
1944,1.44444444444,17.5555555556,2.73111111111,4.17777777778,0.6,0.352222222222,0.0225555555556,2.08111111111,1.12777777778,6.27222222222,0.657777777778,0.716666666667,0.371111111111,1.04777777778,0.35,1.83333333333,178.555555556,0.0,10.25,0.0167142857143
1945,1.375,22.125,2.49,2.16666666667,0.65,0.265,0.01175,1.31,1.24666666667,5.94666666667,0.51,0.641666666667,0.286666666667,1.055,0.2,2.7875,130.25,0.0,9.13333333333,0.00977777777778
1946,2.0,15.8571428571,2.52857142857,4.15714285714,0.4,0.255714285714,0.0221428571429,1.67428571429,1.41142857143,5.76428571429,0.574285714286,0.74,0.292857142857,0.547142857143,0.107142857143,2.7,240.857142857,0.0,8.01666666667,0.0235
1947,1.66666666667,36.0,2.19666666667,3.96666666667,0.611111111111,0.5,0.0222222222222,3.43111111111,1.98333333333,9.28444444444,1.16666666667,1.52444444444,0.675555555556,1.98111111111,0.0822222222222,4.47777777778,281.888888889,0.0,6.9,0.0182857142857
1948,0.75,21.5,2.02,4.98571428571,0.9,0.445714285714,0.013625,2.6,1.58428571429,7.36285714286,0.92,0.892857142857,0.515714285714,1.03,0.111428571429,5.6375,250.5,0.0,6.03333333333,0.0326666666667
1949,3.71428571429,55.0,2.905,5.98333333333,1.08333333333,0.205,0.0124285714286,1.03666666667,0.863333333333,3.66333333333,0.261666666667,0.406666666667,0.181666666667,0.768333333333,0.0483333333333,2.04285714286,263.0,0.0,5.16666666667,0.016875
1950,1.33333333333,19.4444444444,3.94555555556,2.12222222222,0.422222222222,0.3,0.0164444444444,2.15111111111,1.33444444444,5.90111111111,0.684444444444,0.876666666667,0.38,0.901111111111,0.0866666666667,3.0,117.111111111,0.0,4.3,0.00471428571429
1951,1.125,21.625,2.45625,8.775,0.4375,0.34875,0.026375,1.69125,1.185,4.76875,0.49125,0.68375,0.42625,1.015,0.0075,3.8875,248.75,0.0,4.3,0.024
1952,0.857142857143,20.2857142857,2.126,4.24,0.44,0.432,0.0167142857143,2.578,2.14,5.698,0.824,1.062,0.468,1.014,0.178,7.18571428571,189.285714286,0.0,4.3,0.012375
1953,0.444444444444,18.6666666667,3.17142857143,1.55714285714,0.771428571429,0.271428571429,0.0235555555556,1.81,1.49428571429,4.82571428571,0.64,1.47285714286,0.285714285714,2.00857142857,0.01,6.66666666667,156.444444444,0.0,4.3,0.0181428571429
1954,1.375,16.875,1.8975,4.775,0.575,0.38625,0.014375,4.2475,2.05125,8.72125,1.38625,0.98875,0.68125,0.80625,0.0925,3.3625,158.625,0.0,13.5,0.0184444444444
1955,0.8,33.8571428571,3.45857142857,4.64285714286,0.657142857143,0.414285714286,0.0078,2.49857142857,1.62285714286,7.12285714286,0.735714285714,0.998571428571,0.555714285714,1.39428571429,0.0485714285714,7.07142857143,176.714285714,0.0,22.7,0.025
1956,1.33333333333,12.4,2.37166666667,2.08333333333,0.483333333333,0.273333333333,0.0125555555556,1.48833333333,1.24666666667,5.06833333333,0.521666666667,0.72,0.26,1.20333333333,0.0716666666667,5.73333333333,116.555555556,0.0,31.9,0.00966666666667
1957,0.75,21.25,1.90875,2.4875,0.5375,0.4775,0.02475,2.95,1.5375,6.89875,0.88125,1.0725,0.74,1.48875,0.7425,3.1625,154.875,0.0,24.8333333333,0.012
1958,0.571428571429,21.8571428571,1.82285714286,3.05714285714,0.471428571429,0.362857142857,0.0212857142857,2.02714285714,1.23,6.77857142857,0.644285714286,1.23857142857,0.561428571429,1.72,0.41,4.85714285714,197.428571429,0.0,17.7666666667,0.02025
1959,2.11111111111,37.5555555556,1.74571428571,1.75714285714,0.357142857143,0.44,0.0177777777778,7.07571428571,1.70428571429,6.09857142857,2.33714285714,2.24857142857,0.798571428571,1.76,0.0414285714286,5.12222222222,119.222222222,0.0,10.7,0.0211428571429
1960,1.5,12.5,2.23166666667,2.31666666667,0.5,0.736666666667,0.0195,5.19666666667,2.70333333333,10.9933333333,1.51166666667,0.816666666667,0.921666666667,1.69333333333,0.245,5.425,173.75,0.0,11.7,0.0186666666667
1961,0.714285714286,19.5714285714,1.88285714286,2.08571428571,0.5,0.32,0.0292857142857,2.42571428571,1.49142857143,6.66428571429,0.681428571429,0.837142857143,0.415714285714,0.732857142857,0.0628571428571,3.84285714286,155.857142857,0.0,12.7,0.01775
1962,1.33333333333,16.3333333333,2.09,2.2,0.48,0.472,0.0267777777778,3.246,2.196,7.228,0.998,1.716,0.578,1.622,0.286,4.91111111111,146.111111111,0.0,13.7,0.0248571428571
1963,1.375,24.875,1.82285714286,2.12857142857,0.442857142857,0.381428571429,0.016375,2.67142857143,1.63428571429,6.77571428571,0.837142857143,0.76,0.541428571429,0.94,0.0314285714286,5.3625,184.5,0.0,10.7,0.0104444444444
1964,0.857142857143,17.5714285714,2.22,2.25714285714,0.428571428571,0.318571428571,0.0167142857143,2.09857142857,1.36,6.20142857143,0.615714285714,1.34285714286,0.431428571429,1.48,0.662857142857,6.02857142857,69.5714285714,0.0,7.7,0.031
1965,0.777777777778,26.1111111111,1.67285714286,4.3,0.428571428571,0.74,0.00977777777778,5.57714285714,2.97428571429,11.8471428571,1.80142857143,2.24857142857,1.11285714286,3.50714285714,0.0142857142857,8.1,210.777777778,0.0,4.7,0.0127142857143
1966,1.875,14.25,2.406,1.24,0.38,0.662,0.0235,3.714,2.55,9.422,1.138,0.764,1.034,0.944,0.62,5.0375,168.0,0.0,9.73333333333,0.0147777777778
1967,0.428571428571,24.0,1.60142857143,4.27142857143,0.457142857143,0.201428571429,0.0182857142857,1.28285714286,0.812857142857,3.63142857143,0.39,0.635714285714,0.402857142857,1.04142857143,0.26,4.11428571429,140.714285714,0.00285714285714,14.7666666667,0.0065
1968,1.66666666667,13.4444444444,1.92142857143,4.37142857143,0.514285714286,0.395714285714,0.0326666666667,2.22571428571,1.40142857143,7.40142857143,0.628571428571,0.887142857143,0.63,1.63,0.0114285714286,6.91111111111,212.0,0.00333333333333,19.8,0.00971428571429
1969,0.25,24.5714285714,3.27875,2.1625,0.7125,0.43875,0.016875,3.10375,2.0625,7.28625,1.0025,1.07,0.62375,1.07625,0.09,3.0,137.625,0.0,19.8333333333,0.0121111111111
1970,0.714285714286,34.7142857143,2.05142857143,1.87142857143,0.428571428571,0.332857142857,0.00471428571429,1.61857142857,1.25,5.22714285714,0.522857142857,0.705714285714,0.305714285714,0.945714285714,0.0528571428571,8.27142857143,274.857142857,0.00571428571429,19.8666666667,0.0122857142857
1971,0.777777777778,21.0,1.55571428571,5.08571428571,0.385714285714,0.391428571429,0.024,2.31857142857,1.48571428571,7.4,0.727142857143,0.895714285714,0.465714285714,1.02142857143,0.0771428571429,5.06666666667,145.888888889,0.00444444444444,19.9,0.0205714285714
1972,0.25,38.2857142857,2.10714285714,1.91428571429,0.457142857143,0.348571428571,0.012375,3.54428571429,1.96714285714,8.93142857143,1.12428571429,2.23428571429,0.681428571429,2.51285714286,0.124285714286,5.6375,133.75,0.0125,14.7666666667,0.025
1973,1.0,15.5714285714,1.91428571429,2.14285714286,0.485714285714,0.544285714286,0.0181428571429,3.95428571429,1.92285714286,8.81285714286,1.17142857143,0.657142857143,0.89,1.04571428571,0.162857142857,1.65714285714,169.571428571,0.00571428571429,9.63333333333,0.021875
1974,0.444444444444,15.2222222222,1.60714285714,2.97142857143,0.514285714286,0.242857142857,0.0184444444444,1.65142857143,0.974285714286,4.71571428571,0.402857142857,0.591428571429,0.391428571429,0.608571428571,0.377142857143,1.65555555556,190.111111111,0.0,4.5,0.00485714285714
1975,1.125,11.625,2.01375,3.175,0.5625,0.7875,0.025,3.96625,2.3525,11.67625,1.01625,1.8075,0.8125,2.09875,0.185,5.0625,163.5,0.005,4.73333333333,0.0166666666667
1976,0.666666666667,17.5714285714,2.32857142857,1.54285714286,0.5,0.58,0.00966666666667,3.29285714286,2.12857142857,8.57857142857,1.09571428571,1.33142857143,0.654285714286,1.05714285714,0.194285714286,6.64285714286,149.0,0.00285714285714,4.96666666667,0.0115
1977,0.555555555556,25.0,1.71,1.68333333333,0.416666666667,0.32,0.012,1.46833333333,1.42333333333,5.825,0.561666666667,0.666666666667,0.275,0.88,0.168333333333,8.07777777778,204.666666667,0.00444444444444,5.2,0.0248333333333
1978,1.0,8.625,1.44,3.75,0.725,0.4175,0.02025,2.2225,1.53125,6.015,0.6575,0.81625,0.41375,0.79375,0.1125,4.3875,149.625,0.005,9.4,0.03
1979,0.285714285714,23.2857142857,3.93,2.68571428571,0.514285714286,0.33,0.0211428571429,1.78714285714,1.39571428571,6.21714285714,0.685714285714,0.768571428571,0.36,1.06428571429,0.0828571428571,7.2,143.285714286,0.00142857142857,13.6,0.020125
1980,0.666666666667,47.4444444444,2.40285714286,3.5,0.757142857143,0.391428571429,0.0186666666667,2.73142857143,1.98285714286,6.64571428571,0.868571428571,0.972857142857,0.607142857143,2.26142857143,0.247142857143,3.38888888889,213.222222222,0.00333333333333,17.8,0.0265714285714
1981,0.75,16.375,3.3075,4.8375,0.45,0.51375,0.01775,3.79875,2.3,8.50875,1.095,1.55625,0.63375,1.25875,0.13625,2.2875,147.5,0.0025,15.7,0.0114444444444
1982,0.714285714286,12.8571428571,2.76285714286,2.64285714286,0.6,0.717142857143,0.0248571428571,4.26714285714,3.44571428571,10.3657142857,1.34142857143,1.45857142857,0.977142857143,1.82,0.0871428571429,2.81428571429,176.714285714,0.00285714285714,13.6,0.027875
1983,1.11111111111,21.5555555556,2.51857142857,5.68571428571,0.471428571429,0.448571428571,0.0104444444444,3.01,1.80428571429,7.03428571429,1.04857142857,1.19285714286,0.54,1.20285714286,0.305714285714,3.91111111111,162.444444444,0.00222222222222,11.5,0.0225714285714
1984,0.375,18.4285714286,3.58125,4.75,0.7375,0.5525,0.031,3.6475,2.23375,9.29,1.14125,1.4175,0.65625,1.595,0.40375,4.7625,167.375,0.00625,9.76666666667,0.023
1985,0.428571428571,9.85714285714,2.77571428571,4.75714285714,0.6,0.454285714286,0.0127142857143,2.93142857143,1.32571428571,6.97428571429,0.958571428571,1.23428571429,0.435714285714,1.55571428571,0.294285714286,3.82857142857,190.0,0.0,8.03333333333,0.015625
1986,1.88888888889,14.2222222222,2.37857142857,1.61428571429,0.514285714286,0.342857142857,0.0147777777778,2.14142857143,1.48857142857,4.89714285714,0.707142857143,0.514285714286,0.431428571429,0.81,0.175714285714,6.98888888889,272.666666667,0.0,6.3,0.0145714285714
1987,0.25,11.875,2.48625,1.925,0.5875,0.34125,0.0065,2.495,1.63375,6.1175,0.73875,0.92,0.3925,1.03125,0.08,3.625,175.25,0.00125,8.93333333333,0.0107777777778
1988,2.0,25.0,1.32428571429,3.37142857143,0.457142857143,0.828571428571,0.00971428571429,5.22428571429,2.68571428571,12.1242857143,1.67,2.32714285714,1.11714285714,2.96857142857,0.0871428571429,1.65714285714,159.285714286,0.00571428571429,11.5666666667,0.0118571428571
1989,1.0,46.6666666667,2.49714285714,2.5,0.514285714286,0.452857142857,0.0121111111111,2.90714285714,1.68285714286,8.32428571429,0.931428571429,1.46714285714,0.527142857143,1.77285714286,0.212857142857,5.35555555556,114.666666667,0.00777777777778,14.2,0.017
1990,1.0,7.71428571429,2.115,2.5875,0.4,0.485,0.0122857142857,2.7225,1.96875,7.5225,0.74125,0.625,0.51875,0.585,0.27875,3.05,174.5,0.00875,13.8666666667,0.014
1991,0.857142857143,13.7142857143,1.70285714286,1.67142857143,0.471428571429,0.287142857143,0.0205714285714,1.33142857143,1.15571428571,5.83,0.247142857143,0.628571428571,0.237142857143,0.702857142857,0.0885714285714,4.21428571429,63.7142857143,0.00285714285714,13.5333333333,0.003
1992,1.44444444444,9.33333333333,2.12714285714,3.97142857143,0.385714285714,0.392857142857,0.025,2.34142857143,1.36714285714,5.48285714286,0.865714285714,1.38714285714,0.377142857143,1.35857142857,0.00714285714286,2.88888888889,222.333333333,0.00888888888889,13.2,0.0328571428571
1993,0.875,19.375,2.07875,1.8625,0.65,0.335,0.021875,2.74,1.63,7.03375,0.87375,0.91625,0.3875,1.3125,0.4025,4.95,126.625,0.00375,10.2333333333,0.0138888888889
1994,2.57142857143,19.5714285714,2.39428571429,1.75714285714,0.471428571429,0.49,0.00485714285714,3.19285714286,2.70285714286,8.27142857143,1.12142857143,1.10428571429,0.614285714286,1.40714285714,0.0114285714286,4.18571428571,286.571428571,0.00571428571429,7.26666666667,0.012
1995,1.22222222222,14.4444444444,1.80142857143,2.01428571429,0.385714285714,0.414285714286,0.0166666666667,3.64714285714,2.28142857143,8.00142857143,1.10571428571,1.23142857143,0.697142857143,1.13428571429,0.387142857143,2.7,112.444444444,0.00222222222222,4.3,0.0252857142857
1996,0.75,38.625,2.2,3.725,0.4625,0.47375,0.0115,4.1525,1.85625,7.35875,1.02625,1.61625,0.80875,1.68375,0.1025,3.175,78.25,0.00625,7.4,0.00677777777778
1997,0.333333333333,11.0,1.96,1.82857142857,0.5,0.261428571429,0.0248333333333,2.33857142857,1.31,5.98428571429,0.632857142857,1.51142857143,0.365714285714,1.92714285714,0.458571428571,3.48571428571,133.571428571,0.00285714285714,10.5,0.014125
1998,0.666666666667,11.7142857143,1.45857142857,2.57142857143,0.385714285714,0.742857142857,0.03,4.46571428571,2.42,10.2171428571,1.17571428571,1.88,0.814285714286,2.22142857143,0.152857142857,7.21111111111,115.555555556,0.00111111111111,13.6,0.0156666666667
1999,0.875,37.0,2.8625,5.975,0.55,0.7425,0.020125,5.175,3.45125,14.87,1.73125,2.03,1.02625,2.32125,0.4775,2.8875,202.625,0.00125,12.6666666667,0.0156666666667
2000,1.0,14.7142857143,2.18714285714,1.87142857143,0.485714285714,0.641428571429,0.0265714285714,3.60428571429,1.79285714286,9.41857142857,1.16857142857,1.18285714286,0.598571428571,1.03285714286,0.0271428571429,2.97142857143,197.0,0.00428571428571,11.7333333333,0.03025
