,principal_comp_0,principal_comp_1,principal_comp_2,principal_comp_3,principal_comp_4,principal_comp_5,principal_comp_6,principal_comp_7,principal_comp_8,principal_comp_9,principal_comp_10,principal_comp_11,principal_comp_12,target_t+3,target_t+0
6180,1.73258435726,1.34515142441,0.715749800205,0.360003501177,1.41457128525,0.194358795881,1.48195075989,2.02404665947,-0.117787271738,-0.513797402382,-0.257236421108,2.69865083694,1.03915715218,0.053,0.065
6181,2.02457690239,0.92176502943,0.391330659389,1.05274522305,-0.228892832994,1.00946450233,0.575470626354,-0.508672952652,0.0390783250332,-0.563180267811,-0.090325050056,2.25401949883,0.779519438744,0.055,0.043
6182,2.07552456856,0.578222811222,0.584350645542,0.96440076828,-1.31296122074,2.2860224247,0.642083644867,0.667002439499,0.24244877696,-0.094032086432,0.225427776575,4.32975912094,0.954380810261,0.045,0.051
6183,1.91117835045,1.11547708511,0.541449487209,1.53437817097,0.196446150541,0.018725020811,0.677877247334,1.85748505592,0.0317802913487,-0.463987827301,-0.817142903805,0.174979746342,0.266268968582,0.038,0.053
6184,1.9448786974,1.30864441395,0.659196615219,0.906734704971,0.745933830738,0.830490589142,0.744735181332,2.10087418556,0.0308971814811,-0.131121098995,-0.200086668134,-0.312228411436,1.04742753506,0.038,0.055
6185,2.06680011749,2.30260586739,0.586092114449,0.323357731104,-0.351046830416,0.454549401999,0.0935342982411,1.85880684853,0.134518682957,-0.336946189404,-0.463518381119,1.06074619293,0.269144773483,0.053,0.045
6186,2.01077771187,1.2815707922,0.763978719711,0.958227813244,0.539847314358,1.27399718761,0.173999398947,0.353906571865,-0.0387594439089,-0.596060454845,-0.719958424568,0.55961638689,0.144763633609,0.049,0.038
6187,1.95843327045,1.53343176842,0.692820310593,1.14499735832,0.717523157597,0.28045219183,-0.0313359797001,2.09065008163,-0.129131019115,-0.492485910654,-0.505731999874,1.1945335865,0.383879423141,0.035,0.038
6188,2.00537467003,0.683191001415,-1.08055484295,2.62712550163,-1.05887019634,-1.24699509144,0.94992607832,-0.0565872117877,0.0886637941003,0.228185266256,-1.02341294289,0.196915149689,0.428430527449,0.046,0.053
6189,1.85263812542,-0.114200554788,-1.17940795422,0.965947806835,-1.05913555622,-0.715723335743,0.412780046463,1.02946090698,0.272447019815,-0.0671236589551,-0.174277558923,3.62811422348,0.83024173975,0.041,0.049
6190,2.02295088768,1.43759524822,0.59646075964,1.11948800087,-0.341050714254,0.514645576477,-0.0373446121812,-0.29649502039,0.158102050424,-0.30028578639,-0.614986300468,-0.175891503692,0.573072373867,0.045,0.035
6191,1.89822840691,1.33116018772,0.92805570364,0.035933047533,0.601793646812,-1.67581558228,0.187082380056,1.94689536095,-0.00202622590587,-0.579634428024,-1.31144082546,1.71866965294,0.310923248529,0.029,0.046
6192,2.06651926041,0.836304306984,-1.18404352665,2.21632909775,-0.258470118046,-0.126226201653,0.499781608582,1.06183254719,0.324574649334,0.306437671185,0.185342594981,4.20400333405,2.59449863434,0.046,0.041
6193,1.31442761421,1.64726805687,0.679882824421,1.11891222,-0.903260290623,0.585626542568,0.264873325825,-0.181426048279,0.340862333775,0.487681269646,-0.108481891453,-0.340417206287,2.02408289909,0.066,0.045
6194,1.19616174698,-0.47636500001,1.25731980801,2.21136832237,-0.16223436594,-1.36132013798,-0.820075154305,2.79169821739,0.215365558863,-0.763167440891,-0.708438038826,2.41742038727,0.833399653435,0.046,0.029
6195,1.92133629322,-0.767317414284,0.423594594002,1.47694289684,-1.0462859869,-0.466986596584,0.246473565698,-0.0932866036892,0.269978374243,-0.199340298772,-0.618235766888,-0.396033257246,0.48488470912,0.025,0.046
6196,1.48333144188,0.911042928696,-1.69527828693,0.296133548021,-0.013498775661,-0.987103819847,1.52623963356,0.632255852222,0.303903073072,0.337085068226,0.849896728992,3.19755005836,2.62174272537,0.041,0.066
6197,2.01706123352,0.790582478046,0.255007326603,1.07946479321,-0.363481491804,-0.952553510666,0.425328344107,-0.208599284291,0.230305820704,-0.485304147005,-0.528385341167,-0.702000439167,-0.269225597382,0.027,0.046
6198,1.88310170174,-1.12687849998,0.108273804188,0.887377619743,0.950992822647,0.214220628142,-0.830929934978,0.982440292835,0.0610062964261,0.136490389705,-0.508624970913,-0.0202619694173,0.390279531479,0.049,0.025
6199,1.81048774719,-1.01993203163,0.135556548834,1.87589216232,0.13215008378,-0.8052983284,0.357725322247,-0.023675814271,0.171375438571,-0.18615603447,-0.210912719369,2.04420375824,0.803975045681,0.051,0.041
6200,1.4472168684,-0.0375497527421,0.928164720535,0.34187874198,0.437272936106,-0.864700734615,-0.288675546646,-0.523827850819,0.0200145225972,-0.823197066784,0.121706448495,5.12982797623,0.970506668091,0.043,0.027
6201,1.53799569607,1.52546000481,0.95307213068,-0.637593269348,0.626332819462,-0.619228839874,0.25361558795,1.27726340294,-0.0222746711224,-0.792554795742,-0.635175228119,0.136581420898,0.0481143556535,0.051,0.049
6202,1.64734101295,1.45401334763,0.553109765053,0.900430321693,0.400768488646,-0.73508477211,0.626274824142,2.09907364845,0.0442079529166,-0.431263148785,0.018792450428,3.03388333321,1.21251511574,0.036,0.051
6203,1.82884740829,0.665194749832,-1.61469984055,-0.819676339626,-0.0721275880933,0.176278755069,0.054430000484,0.314046293497,-0.202172487974,-0.345042824745,0.0448981486261,0.479113191366,1.1948248148,0.034,0.043
6204,1.96932554245,-0.857060492039,1.3133122921,2.13209843636,-1.59885287285,0.990912020206,0.864338099957,0.732243001461,0.0861090943217,-0.244326964021,0.560527145863,8.42827606201,1.27185297012,0.025,0.051
6205,1.56513524055,1.01209819317,0.535578608513,-0.0708522200584,-0.0485540740192,1.60367882252,-0.331995725632,0.724357485771,-0.143717721105,-0.646084368229,-0.453882187605,0.68607956171,0.362333744764,0.041,0.036
6206,1.40211308002,-0.676933526993,-0.430523425341,0.230674177408,-0.514342427254,-1.73561620712,-0.705558240414,0.145115911961,0.0465137735009,1.78299736977,-1.61879050732,0.340519934893,1.17559361458,0.056,0.034
6207,1.19704008102,0.629648029804,-1.4674693346,0.925576925278,-0.00795717164874,-0.715971112251,-0.649486899376,-0.17219093442,-0.6407148242,-0.555378258228,0.0143410675228,-0.421983897686,1.13350582123,0.049,0.025
6208,1.76148498058,-0.40692025423,2.63788318634,1.97824883461,0.637480378151,-0.410818755627,-0.0661550536752,2.08915424347,-0.640400052071,0.102657906711,-0.484998494387,-0.0211125593632,0.880005300045,0.057,0.041
6209,0.884434819221,-0.958001494408,-0.890647113323,2.16805005074,0.112259037793,-1.00727462769,0.471620559692,3.13827013969,-0.782124578953,-0.52603417635,-0.376475423574,0.221487253904,0.316510945559,0.061,0.056
6210,1.90299081802,-0.216719374061,1.85233545303,1.75823509693,0.114488817751,-1.22415053844,0.658258736134,0.360323429108,-0.839987874031,-0.41874063015,0.297155171633,0.182944461703,0.859161198139,0.047,0.049
6211,1.91501832008,-0.705629646778,0.082465082407,1.14127540588,-0.467085540295,-1.41054129601,0.819506824017,0.485480427742,-0.816058278084,-0.249977827072,-0.125847488642,-0.156425863504,0.371334135532,0.047,0.057
6212,1.24186789989,-0.509859085083,0.9303997159,1.62190997601,-0.306259453297,-0.650120556355,0.844309270382,1.59198606014,-0.79819560051,-0.409383684397,-0.344723373652,-0.315167546272,0.445830136538,0.053,0.061
6213,1.79829275608,0.31824234128,0.90845656395,1.23740541935,0.169889107347,-0.486859172583,0.469236075878,0.714428961277,-0.787987291813,-0.261385709047,0.268953591585,0.109908029437,1.48400127888,0.068,0.047
6214,1.85499548912,-0.321061909199,-1.46635878086,1.64471960068,-0.733146846294,-1.17778909206,0.374445050955,0.708419144154,0.491911351681,-0.357184499502,-0.336078673601,0.66671860218,0.324733108282,0.049,0.047
6215,1.5688277483,0.406491190195,0.580823719501,0.0178626794368,0.815268337727,0.218709677458,0.458937317133,1.63279938698,0.197227194905,-0.753723800182,-0.74204325676,-0.351925879717,-0.261135041714,0.055,0.053
6216,1.71779620647,0.437294661999,0.0315066836774,2.15286970139,-0.198677137494,0.896112620831,1.27394258976,2.64365386963,-0.59712767601,-0.101274497807,-0.226037174463,-0.738432407379,0.289951682091,0.043,0.068
6217,1.73462498188,0.590507090092,0.411926388741,0.343860775232,0.79253834486,0.426020264626,0.501991212368,2.25510931015,-0.758281707764,-0.234013155103,0.255983799696,4.13232564926,1.22219228745,0.043,0.049
6218,0.546683371067,0.629827022552,1.07803928852,0.358874082565,-0.583954334259,0.532891690731,0.654173135757,-0.550619959831,-0.713622748852,-0.64037245512,-0.169284209609,-0.557082593441,0.444921076298,0.033,0.055
6219,2.04140925407,0.605589210987,0.753678262234,1.88059139252,-0.747222423553,0.157517015934,0.684899032116,0.57245272398,-0.525264978409,-0.392870992422,-0.0992103740573,7.78698158264,1.04043018818,0.035,0.043
6220,1.35129630566,0.657953441143,0.915775716305,2.19634819031,-0.341654002666,-0.414906561375,0.12009435147,1.54230391979,-0.612648844719,-0.711496710777,-0.770362794399,0.360512316227,-0.18856818974,0.028,0.043
6221,2.03705859184,1.17747783661,1.84281527996,1.49945890903,0.0980131104589,-0.585523486137,-0.209250822663,0.679290294647,-0.678130626678,-0.62696737051,-0.470853626728,-0.172561720014,0.246619060636,0.059,0.033
6222,1.80035459995,0.5075263381,0.555597126484,1.10345947742,0.038797210902,-1.02007091045,-0.00817205291241,0.455266356468,-0.615605115891,0.183521851897,0.457701891661,3.24890446663,1.49845612049,0.066,0.035
6223,1.5850610733,-0.0447931773961,-1.22690391541,1.25246322155,0.238677784801,-0.814581811428,-0.405224204063,0.778955280781,-0.252869099379,-0.867245793343,-0.194666072726,2.36677455902,0.794339120388,0.059,0.028
6224,1.16428542137,-0.106803700328,-1.00332927704,0.962492644787,0.380888432264,-1.04243052006,0.796736240387,1.98745930195,-0.247970178723,-0.364259898663,-0.702164828777,0.660603642464,0.239126265049,0.053,0.059
6225,1.98603200912,0.0252231229097,1.22558557987,1.93556118011,0.0163235738873,0.277723014355,1.1553170681,2.6340200901,-0.680250763893,0.244092285633,-0.442946434021,-0.257732629776,1.12194025517,0.05,0.066
6226,1.59868121147,-0.0919679477811,-1.44166827202,0.407071083784,0.626851737499,0.942633450031,1.19174420834,1.83319592476,-0.930765807629,-0.334862142801,0.439530134201,5.87881183624,1.0726351738,0.054,0.059
6227,1.42973840237,0.209101915359,-0.390301346779,0.681059837341,1.00093472004,1.97856020927,0.671059727669,2.88781428337,-0.948020517826,0.661461591721,-0.386633694172,5.6973900795,1.14600098133,0.055,0.053
6228,1.64874887466,-0.549042880535,-1.31617546082,1.48694956303,0.281233847141,0.19586533308,0.36730363965,3.881118536,-0.781024634838,0.197758480906,0.580711066723,5.0018863678,2.36690378189,0.052,0.05
6229,0.945893645287,-0.453856527805,-1.11934840679,2.8857831955,-1.43267762661,-0.360759496689,0.907075881958,0.841521561146,-0.385758340359,0.587420880795,0.502652645111,5.06928491592,1.98319625854,0.062,0.054
6230,1.61575627327,-0.416801661253,-1.45601940155,1.44153177738,0.0974779650569,0.397617220879,0.711854815483,1.49092006683,-0.539582252502,-0.256600946188,-0.00290891830809,-0.608305156231,0.712894201279,0.064,0.055
6231,1.64357364178,0.259306639433,0.249895378947,2.12076163292,0.0326541997492,0.0928530171514,0.464129924774,1.93046152592,-0.194281548262,1.03009164333,-0.502752900124,-0.699759364128,0.902063727379,0.052,0.052
6232,1.69314599037,-0.531328320503,-1.20395946503,1.19029414654,-0.697494506836,0.975874304771,1.15301954746,-0.0911649316549,0.401205271482,-0.155186295509,-0.697041392326,-0.161971777678,0.153803393245,0.044,0.062
6233,1.75919961929,0.982160925865,1.11863362789,0.491325199604,-0.700139701366,-0.163156822324,1.06125175953,0.662546277046,0.415318608284,-0.492636054754,-0.656336605549,-0.124035485089,-0.0886828899384,0.049,0.064
6234,1.9508382082,0.955557465553,0.888156294823,0.744504988194,-0.520125448704,-0.208434835076,0.617608487606,0.329379230738,0.251775801182,-0.246930837631,0.382917374372,-0.327601492405,1.15692675114,0.046,0.052
6235,1.8319183588,-0.00667843269184,1.26895165443,-0.117306530476,0.0647667199373,-0.169308751822,0.212185010314,-0.671707093716,0.253356397152,-0.326817750931,0.0633431226015,-0.300331771374,0.265474498272,0.029,0.044
6236,2.03589320183,0.248685568571,1.60266256332,1.30967199802,-0.549649715424,-0.629636049271,0.430163800716,0.309332460165,0.775838315487,0.191708520055,1.04322850704,-0.463945478201,0.329129934311,0.053,0.049
6237,1.45090949535,0.122212946415,-1.53366541862,0.992229044437,-0.668679833412,-1.54665875435,0.248529925942,0.254318714142,0.927841961384,0.519810080528,1.77114033699,-0.794841945171,3.14128255844,0.045,0.046
6238,1.65930533409,-0.543476462364,-0.198801964521,-0.248551830649,0.0423343069851,-1.17734861374,-0.707260429859,-0.532366991043,0.594022929668,0.222217470407,-0.41138663888,-0.382801115513,0.983366727829,0.039,0.029
6239,1.38251304626,-0.0298964902759,1.03515040874,-0.455579578876,0.0100055467337,-0.12619933486,0.473151385784,-0.0236048847437,0.612889289856,-0.639642357826,0.0501027218997,-0.52663898468,1.14598429203,0.056,0.053
6240,2.05646538734,-0.163074553013,0.845136404037,0.8603079319,-0.0957246571779,-0.562058210373,0.358093798161,-0.151825264096,0.737520456314,-0.563939034939,-0.336143493652,0.344402521849,-0.0613443031907,0.046,0.045
6241,2.02620005608,0.587685406208,0.569593191147,1.84616112709,-0.69321668148,-0.325733274221,-0.0451483763754,0.605802416801,0.206686019897,-0.063373208046,-0.528249561787,-0.387659847736,0.312907427549,0.03,0.039
6242,1.81603169441,0.566595137119,0.809370815754,1.84455001354,-1.29627966881,0.40533387661,0.857206702232,-0.143947601318,0.345075905323,0.282760947943,0.112676307559,-0.0178979448974,-0.02429269813,0.056,0.056
6243,1.84564971924,-0.467638254166,-1.41105008125,1.47138774395,-0.131049066782,-0.865520596504,0.36757299304,0.610508680344,0.903611183167,-0.205300405622,-0.0610545836389,-0.0240252502263,0.657200276852,0.054,0.046
6244,1.84412872791,0.272302955389,0.837919771671,1.11333405972,-0.515747189522,-0.556055366993,-0.45175537467,-0.460535764694,1.04059314728,-0.103835903108,0.431978166103,-0.426299721003,1.04476737976,0.041,0.03
6245,1.91680312157,0.108878903091,1.14437305927,-0.0384146869183,0.119493022561,-0.793460071087,0.590494334698,0.676212489605,0.845720112324,-0.230351209641,-1.02799785137,-0.50511854887,-0.203252375126,0.038,0.056
6246,1.96424877644,0.417000412941,0.283062696457,1.30931055546,0.427653580904,-0.0551194623113,0.499556213617,2.60212230682,0.948000490665,-0.505578458309,-0.826685845852,-0.333747088909,-0.582619786263,0.049,0.054
6247,1.9528876543,-0.703591823578,-1.37371563911,1.47754323483,-1.13612735271,-0.388733714819,-0.0137638710439,0.216422185302,1.21694970131,0.347235769033,1.11725997925,-0.843882739544,3.12348294258,0.025,0.041
6248,1.91073489189,-0.347258150578,-1.43285298347,0.684054911137,-0.74065476656,-1.25571298599,-0.245479792356,0.352496802807,1.07311439514,0.114675574005,0.447691380978,-0.215115696192,1.60383105278,0.026,0.038
6249,1.75354361534,0.608611285686,0.986401438713,0.913308143616,-0.719477295876,-0.0162220820785,0.260633170605,0.80172431469,1.01767098904,-0.357082098722,-0.339092731476,-0.273262768984,0.39624324441,0.061,0.049
6250,0.954615652561,0.623413026333,1.54380834103,1.35803484917,-1.23381125927,-1.29494202137,-0.993369579315,-0.0397250913084,0.278297036886,-0.699433684349,-0.752018451691,-0.204986929893,0.110728338361,0.047,0.025
6251,1.92273342609,0.0974464863539,-1.06793558598,1.10264658928,-0.487338840961,-0.647414803505,-0.953346014023,1.32276237011,0.127257823944,-0.195668920875,-0.555002212524,-0.811254918575,0.890037477016,0.055,0.026
6252,1.80907261372,-0.260692834854,-0.943294286728,0.550977945328,-0.132424637675,-0.121226631105,1.17515540123,-0.364059299231,0.770128250122,-0.463603526354,-0.175271078944,-0.869669795036,0.904748380184,0.046,0.061
6253,1.91120421886,0.575899124146,0.699390232563,1.54874646664,-0.14383789897,-1.04879558086,0.552372872829,0.0664006918669,0.842471718788,-0.6677775383,-0.29136916995,-0.567373633385,0.820064902306,0.038,0.047
6254,1.92505729198,0.199056372046,1.06950962543,2.69709587097,-0.644118070602,0.00412621768191,0.835099160671,1.03896605968,1.01411771774,-0.239966481924,-0.194174751639,-0.575623869896,0.524435818195,0.044,0.055
6255,0.722934067249,-0.247503504157,0.0606204979122,0.560759067535,0.412687063217,-0.14383713901,0.097967647016,0.506746411324,0.748845458031,0.359954506159,0.164487212896,-1.22903823853,2.20199346542,0.044,0.046
6256,1.64784741402,-0.48784032464,-1.30420148373,-0.266645401716,1.92907512188,0.768992483616,-0.903272688389,5.65814685822,0.338896274567,-0.758307635784,-0.955140650272,0.0602650977671,-0.442587286234,0.039,0.038
6257,1.86065125465,0.200600385666,0.251939296722,0.456769585609,1.07801604271,-0.427743971348,0.0557471849024,2.07750034332,0.586761713028,0.476997733116,1.56411600113,-1.57736289501,4.33000326157,0.036,0.044
6258,1.44342720509,-0.246428444982,-0.579002857208,1.87342011929,-0.148264974356,-0.699883520603,0.479193300009,0.530184566975,0.403516322374,-0.542690515518,0.166460290551,2.7555103302,1.35519278049,0.053,0.044
6259,1.80065774918,0.0114471390843,-0.385110110044,-0.42779609561,1.35065233707,0.330710172653,0.171302556992,-0.0834385380149,-0.536766171455,-0.201423153281,0.914458453655,-0.0877199098468,2.48027849197,0.051,0.039
6260,1.77940106392,0.738912045956,1.19012928009,0.575803756714,-0.225617349148,1.47278928757,-0.128126323223,-0.0463800355792,-0.304292798042,-0.149915471673,0.662412166595,0.772251784801,0.850126922131,0.038,0.036
6261,1.73983478546,0.0528236180544,1.07887709141,1.08162820339,0.586416304111,-0.394338965416,0.948618471622,-0.417615503073,-0.0811686739326,-0.395328491926,0.177701160312,-0.699773728848,0.558342158794,0.049,0.053
6262,1.99649369717,0.451882839203,-0.0861384347081,0.808869600296,0.10534261167,-0.635959565639,0.681706190109,0.0686122402549,-0.063130415976,0.189424514771,0.587285220623,-0.659419000149,0.586127579212,0.06,0.051
6263,1.8708562851,0.321494281292,-1.60046839714,1.15042424202,0.675619959831,-0.39915600419,-0.131988123059,1.95493841171,-0.334250509739,-0.163807153702,0.353892087936,-0.844104707241,1.13918328285,0.05,0.038
6264,2.00698900223,-0.181053519249,-1.54305064678,2.42340636253,-1.37312579155,0.072137825191,0.646503210068,0.186359092593,-0.26085793972,-0.336072057486,-0.0541825480759,0.556921899319,0.0863480269909,0.042,0.049
6265,1.3959774971,-0.36804741621,-1.30779063702,0.170157104731,-1.10510408878,-0.62691706419,0.46856379509,1.52114617825,-0.371458888054,0.26311096549,-1.07972741127,-0.0105256130919,0.4271453619,0.053,0.06
6266,0.847347736359,0.824172079563,0.867573678493,2.02573657036,-0.846915245056,-0.608638584614,0.496712952852,0.570906162262,-0.106422588229,0.0804267823696,0.333606362343,0.714221298695,1.09160387516,0.05,0.05
6267,1.92232847214,-0.199211940169,1.14532804489,0.758143901825,-0.324102371931,-0.331847816706,0.0459825992584,-0.277180492878,-0.21216109395,0.293281912804,-0.409517109394,-0.635715305805,0.192524254322,0.059,0.042
6268,1.75207841396,0.030438631773,0.715460181236,1.74998188019,0.520118951797,0.00377912377007,1.05166888237,-0.146144136786,-0.41921043396,-0.178659901023,0.521628201008,0.463944166899,-0.163315147161,0.038,0.053
6269,1.16873824596,0.179411903024,0.822343111038,0.378695309162,0.0654487088323,0.286636471748,0.483180642128,-0.119733460248,-0.57141160965,-0.57061445713,0.00349881523289,-0.407876461744,0.449218571186,0.062,0.05
6270,1.44313335419,-0.0148993870243,0.76342767477,1.18298041821,-1.77618300915,0.765396654606,0.653412163258,1.01084411144,0.159606158733,-0.056367084384,0.304940164089,1.42949748039,0.98950946331,0.034,0.059
6271,0.247931808233,0.304373711348,1.11975300312,0.237980097532,0.275355070829,0.605632245541,-0.547415792942,1.30100286007,-0.128484517336,0.0297869406641,-0.364840716124,0.33895945549,0.185769557953,0.028,0.038
6272,0.909466564655,-0.474508017302,-1.23989248276,1.22775542736,0.524339199066,0.105400584638,1.04787898064,1.82708752155,0.139358147979,0.672651827335,2.11294722557,-0.394427537918,4.81270980835,0.047,0.062
6273,1.76444995403,-0.00263056461699,1.26480746269,-0.0600802227855,-0.0143474182114,0.149991750717,-0.405344516039,-0.415757358074,-0.0537399984896,-0.170193955302,-0.656405746937,-0.266182929277,-0.308286160231,0.037,0.034
6274,1.95522081852,0.495183467865,0.270223468542,1.89387154579,0.465262591839,-0.605414569378,-0.298555672169,-0.0683842971921,-0.0277834925801,0.0960837081075,-0.612640619278,-0.647847175598,0.575981557369,0.043,0.028
6275,1.93040335178,-0.2575340271,-1.51700496674,1.56071722507,-0.397504806519,-0.267803788185,0.494701951742,0.650048732758,-0.00818362738937,-0.519063055515,-0.142938449979,0.820696532726,0.36565181613,0.029,0.047
6276,1.27336382866,0.512872159481,0.846431612968,0.87235635519,1.54108333588,0.914336204529,-0.724170804024,4.86262989044,-0.0394533127546,0.308619320393,0.932967543602,-0.953371822834,3.38362002373,0.028,0.037
6277,1.86353874207,0.335102260113,0.851335585117,0.863649189472,0.400252580643,-0.331028908491,0.0455471016467,1.30292606354,-0.0927631556988,-0.539214193821,-0.605531692505,-0.565962433815,-0.375571131706,0.037,0.043
6278,1.86517965794,0.468294620514,0.76422470808,0.644057512283,-0.489632159472,-1.0138862133,-0.803368270397,0.913055062294,0.0461058169603,-0.74129897356,-0.422383636236,-0.715539038181,0.291341543198,0.045,0.029
6279,2.01876449585,0.463308811188,0.735304713249,2.4952287674,0.563378691673,0.0440074540675,-0.509253799915,1.94095373154,-0.159919321537,-0.475276678801,-0.375018447638,-0.383617639542,-0.0490516461432,0.041,0.028
6280,2.03362846375,0.540045797825,-0.0898267626762,1.57271790504,-0.439315766096,0.0684280619025,-0.0235287100077,0.111830145121,-0.161882802844,-0.21694585681,-0.487761408091,-0.248354539275,-0.383717596531,0.037,0.037
6281,1.56880748272,0.23746804893,-1.36918115616,1.46291208267,-0.945341289043,1.15146934986,0.296397566795,-0.248969510198,-0.0157110020518,0.227674052119,0.850931107998,-0.419991523027,-0.676153004169,0.029,0.045
6282,1.84844624996,0.0670405626297,-1.00806093216,1.01399195194,0.268730133772,1.39250743389,0.0756244808435,0.804104745388,-0.232808664441,0.41487544775,0.823729753494,-1.13911139965,1.86612403393,0.04,0.041
6283,1.9495652914,0.626792728901,0.711628377438,2.17980241776,0.267039120197,1.50604581833,-0.206272825599,2.15422749519,-0.133016094565,0.343591213226,0.421812593937,0.268319070339,-1.51778125763,0.041,0.037
6284,1.12575542927,0.370392352343,1.07944595814,2.25978159904,-0.587174654007,-0.146741867065,-0.457625389099,-0.37014734745,-0.286807030439,0.133101895452,-0.362946808338,0.0833379030228,-0.406109154224,0.043,0.029
6285,1.59560370445,0.435940563679,-1.33742570877,1.60711693764,0.0984990522265,-0.974014759064,-0.0613488033414,0.181258305907,-0.304847478867,4.00023841858,-1.93794810772,0.414034754038,0.792783200741,0.033,0.04
6286,1.94531166553,0.803227841854,0.583448112011,1.61175405979,0.33355897665,-0.851577043533,0.0840861126781,1.39832341671,-0.104431636631,0.00241448055021,-0.545486330986,-0.0668515637517,-0.126734569669,0.035,0.041
6287,1.45823025703,0.694690465927,0.854430735111,1.62680637836,0.464151650667,-1.17267215252,0.177006185055,1.16298663616,-0.103858612478,-0.712969660759,-0.623133838177,-0.674031198025,-0.696305692196,0.048,0.043
6288,1.51058959961,0.240766271949,0.959192216396,0.455648481846,1.04982566833,0.597039818764,-0.90468621254,3.4669046402,-0.80046081543,0.38959467411,-0.362054347992,-0.761775553226,0.658872306347,0.034,0.033
6289,1.34588646889,0.851281940937,0.77147257328,1.39242208004,-0.0340735986829,-0.0686433240771,-0.213274270296,0.347280323505,-0.79972332716,-0.151943698525,-0.454976499081,-0.0775039568543,-0.514023721218,0.035,0.035
6290,1.67992281914,0.408149033785,1.14047682285,1.33617186546,-1.14578902721,-0.0664001256227,0.358351141214,0.0222478546202,-0.67903226614,-0.148408830166,0.212789490819,0.093143619597,0.128129661083,0.027,0.048
6291,1.7866050005,0.446229606867,0.778906285763,0.593410372734,0.799230992794,-0.681192040443,-0.133850619197,0.0675697922707,-0.982664167881,0.197928220034,0.416175633669,-0.0273729581386,1.1448931694,0.042,0.034
6292,1.90680503845,0.307533711195,0.646010518074,-0.1296428442,0.021076079458,-0.375062644482,-0.118376366794,-0.0028697415255,-0.919798374176,0.750547885895,-0.115189492702,5.11726140976,0.246651902795,0.045,0.035
6293,1.85660791397,0.0942548140883,0.818569421768,0.550713300705,0.397271424532,0.236586511135,-0.59392619133,-0.450443267822,-0.911112189293,0.777512133121,0.0336561463773,-0.476363897324,0.190349116921,0.039,0.027
6294,1.70146775246,-0.136487141252,0.795208454132,1.56356370449,-0.467265039682,-0.976291000843,-0.0659908652306,0.296970635653,-0.600411295891,2.00613236427,-0.283991664648,-0.255437970161,-0.650150120258,0.04,0.042
6295,0.796125710011,0.672955930233,2.58101892471,2.42292356491,-0.304645240307,-0.518921732903,-0.294622629881,2.36647248268,0.243038207293,2.38067221642,-0.694723188877,0.210488736629,-2.25011968613,0.021,0.045
6296,1.54545772076,-0.503121912479,-1.30219888687,0.619610846043,-0.32293587923,-1.14016807079,-0.135786384344,-0.399173527956,-0.245589360595,0.289346724749,-0.247396022081,-0.585348784924,-0.828280687332,0.028,0.039
6297,1.9281424284,0.247638314962,-1.50362098217,0.165854692459,0.445327758789,-1.69013166428,0.358200788498,-0.474305182695,-0.827241837978,0.248673290014,1.57436335087,1.12152290344,3.3411386013,0.039,0.04
6298,1.6158490181,0.00986568909138,-1.56740736961,0.44647705555,0.513300478458,-0.106356322765,-1.08859407902,0.677949547768,-0.868609189987,1.382822752,-0.512583434582,0.0746604055166,1.08591485023,0.053,0.021
6299,1.59858798981,0.0390562266111,0.306311190128,1.78369414806,-0.0689360722899,-0.482351243496,-0.3429441154,-0.762239515781,-0.703631401062,-0.279182881117,0.473383903503,-0.622929632664,-0.458388179541,0.046,0.028
6300,1.64636206627,0.326326847076,-1.24058437347,1.16685271263,-0.343166470528,1.92133510113,-0.02194541879,0.216555640101,-0.760855615139,0.25700879097,0.0990340337157,-0.883086740971,0.42132037878,0.038,0.039
6301,2.07088208199,-0.0596169643104,1.24799561501,1.84831881523,-0.382907003164,-0.815015792847,0.791957318783,0.122323125601,-0.645767152309,0.1444221735,0.0813171640038,-1.03662335873,0.913039028645,0.04,0.053
6302,1.84345126152,0.715029418468,2.59332036972,0.699345886707,0.602759003639,0.658347129822,0.230939090252,0.795354068279,-0.821792721748,0.54358279705,-0.752231299877,-0.698850572109,0.0833549723029,0.045,0.046
6303,1.84693443775,0.312097132206,0.452004313469,1.73341679573,-0.476743340492,0.773442566395,-0.00238116551191,-0.0210194755346,-0.657051205635,0.403283238411,-0.058419983834,-0.668362617493,0.68658721447,0.046,0.038
6304,1.18420088291,0.395185351372,0.985321164131,1.41164469719,0.0586997792125,-1.23474740982,0.112184286118,-0.456158876419,-0.182970091701,0.12106371671,-0.688810288906,-0.460391551256,0.216771498322,0.035,0.04
6305,-0.00947671756148,0.655701756477,0.898062705994,2.82275104523,-0.974771380424,-1.03402268887,0.100917540491,0.738602638245,0.0721295699477,-0.245088294148,0.133055791259,-0.560259819031,0.343152910471,0.051,0.045
6306,1.88328945637,0.0899600684643,0.598237633705,0.28434920311,0.635919094086,-0.36839389801,0.18642565608,1.19456624985,-0.861635446548,0.0184134766459,0.159191042185,-0.760855078697,1.03730237484,0.038,0.046
6307,1.77186763287,0.853083968163,0.81949442625,2.23206615448,-0.833090603352,1.02100002766,-0.175521627069,0.318052887917,-0.512309372425,0.377568095922,0.59245967865,-0.391782850027,0.133739039302,0.049,0.035
