,44201_0069,61103_0069,45207_0069,45208_0069,43205_0069,45204_0069,43206_0069,45109_0069,45201_0069,45203_0069,readings_ozone
65,0.173913046718,0.235074609518,0.0125388363376,0.0308066811413,0.0678719580173,0.051563821733,0.0262467171997,0.0327306240797,0.0451567359269,0.0471323095262,0.021
66,0.130434781313,0.208955228329,0.0217487793416,0.023839501664,0.179015994072,0.0236686374992,0.0839894935489,0.0140632847324,0.0701542198658,0.0197331048548,0.043
67,0.267080754042,0.268656730652,0.0112072788179,0.0480147711933,0.209543555975,0.0770639553666,0.0542432144284,0.0691863447428,0.0783187150955,0.0633162930608,0.028
68,0.173913046718,0.220149248838,0.0169773623347,0.0101569714025,0.159454643726,0.0311355311424,0.0831146091223,0.0279172956944,0.0489869974554,0.0278250984848,0.033
69,0.204968944192,0.24253731966,0.0085441628471,0.0197263490409,0.139004141092,0.124260343611,0.0174978114665,0.120500594378,0.0505997352302,0.110448606312,0.027
70,0.167701870203,0.235074609518,0.0134265422821,0.0170402079821,0.0779490172863,0.0357847250998,0.0437445268035,0.0309308562428,0.0226791650057,0.0299545694143,0.039
71,0.242236033082,0.164179086685,0.0139813572168,0.0257701650262,0.0660936534405,0.0426880791783,0.176727890968,0.0453708358109,0.0359842739999,0.0383304916322,0.042
72,0.260869562626,0.160447746515,0.00255215261132,0.000587593356613,0.0248962640762,0.0066215833649,0.0209973733872,0.00632010726258,0.00887007359415,0.0116411121562,0.02
73,0.124223604798,0.156716406345,0.0054150018841,0.00604381784797,0.0381742715836,0.0211608894169,0.0271216090769,0.015000837855,0.0169337764382,0.022316865623,0.027
74,0.167701870203,0.179104477167,0.00827785115689,0.0115000419319,0.0514522790909,0.0357001945376,0.0332458429039,0.0236815679818,0.0249974802136,0.0329926162958,0.023
75,0.142857149243,0.354477614164,0.0111407004297,0.0169562660158,0.0647302865982,0.0502395033836,0.0393700748682,0.0323622971773,0.033061183989,0.0436683669686,0.025
76,0.155279502273,0.298507481813,0.0140035497025,0.0224124900997,0.0780082941055,0.0647788122296,0.0454943105578,0.0410430282354,0.0411248840392,0.0543441213667,0.046
77,0.285714298487,0.253731369972,0.0168663989753,0.0278687141836,0.0912863016129,0.079318113625,0.0516185425222,0.0497237592936,0.0491885878146,0.0650198683143,0.036
78,0.223602473736,0.134328365326,0.00665778946131,0.0248468052596,0.0903971493244,0.0928430557251,0.151356071234,0.0947178974748,0.0385041795671,0.0742475837469,0.042
79,0.260869562626,0.138059705496,0.0138703938574,0.0297993775457,0.0643153488636,0.0791772305965,0.0726159140468,0.0544115193188,0.0352787002921,0.0655877292156,0.022
80,0.136645957828,0.108208946884,0.0151649648324,0.029491590336,0.0907923281193,0.0693152993917,0.100612416863,0.0518862679601,0.0356146879494,0.0588680617511,0.032
81,0.198757782578,0.1574626863,0.0164595339447,0.0291838049889,0.117269307375,0.0594533607364,0.12860891223,0.049361012876,0.0359506756067,0.0521483980119,0.04
82,0.248447209597,0.206716418266,0.0177541058511,0.0288760177791,0.143746286631,0.0495914332569,0.156605407596,0.0468357615173,0.036286663264,0.0454287342727,0.042
83,0.260869562626,0.255970150232,0.0184198841453,0.014941659756,0.160047411919,0.0132431667298,0.0183727033436,0.0119705339894,0.0172361657023,0.0120670069009,0.036
84,0.223602473736,0.305223852396,0.0144252097234,0.0223285481334,0.122110247612,0.0931248217821,0.0734908059239,0.0879792422056,0.0369922369719,0.0758091956377,0.052
85,0.322981387377,0.354477614164,0.0179760307074,0.0323176346719,0.106698274612,0.0311355311424,0.0691163539886,0.0266197901219,0.034069146961,0.0282509922981,0.041
86,0.254658401012,0.108208946884,0.00676875282079,0.0266935285181,0.0637225806713,0.0443786978722,0.18810147047,0.04105976969,0.0643080323935,0.0415956825018,0.041
87,0.254658401012,0.388059675694,0.0176431424916,0.0219927802682,0.144042670727,0.0278951805085,0.0271216090769,0.0221831593663,0.0404193140566,0.0231402609497,0.04
88,0.248447209597,0.343283593655,0.011540167965,0.00998908746988,0.0527563691139,0.132149904966,0.0218722634017,0.148836433887,0.0350771099329,0.132737085223,0.041
89,0.254658401012,0.298507481813,0.011347187683,0.0114489467815,0.0580783933401,0.128143876791,0.0234698913991,0.144128665328,0.0350990220904,0.128712683916,0.025
90,0.155279502273,0.432835787535,0.0111542101949,0.012908806093,0.0634004250169,0.124137841165,0.0250675175339,0.139420881867,0.035120934248,0.12468829751,0.048
91,0.298136651516,0.287313431501,0.0109612299129,0.0143686654046,0.0687224492431,0.12013181299,0.0266651455313,0.134713098407,0.0351428464055,0.120663896203,0.034
92,0.211180135608,0.276119381189,0.0107682505623,0.0158285237849,0.0740444809198,0.116125792265,0.0282627698034,0.130005314946,0.035164758563,0.116639509797,0.042
93,0.260869562626,0.126865655184,0.0105752712116,0.0172883849591,0.079366505146,0.11211976409,0.0298603959382,0.125297531486,0.0351866707206,0.11261510849,0.026
94,0.161490693688,0.283582061529,0.0103822918609,0.0187482442707,0.0846885368228,0.108113735914,0.0314580202103,0.120589755476,0.0352085828781,0.108590714633,0.033
95,0.204968944192,0.399253726006,0.0101893125102,0.0202081017196,0.090010561049,0.104107700288,0.0330556482077,0.115881979465,0.0352304913104,0.104566320777,0.039
96,0.242236033082,0.182835817337,0.00999633315951,0.0216679610312,0.0953325852752,0.100101679564,0.0346532724798,0.111174196005,0.0352524034679,0.10054192692,0.039
97,0.242236033082,0.171641796827,0.00980335380882,0.0231278203428,0.100654616952,0.0960956513882,0.0362509004772,0.106466419995,0.0352743156254,0.0965175405145,0.032
98,0.198757782578,0.186567157507,0.00961037445813,0.0245876796544,0.105976641178,0.0920896232128,0.0378485247493,0.101758636534,0.035296227783,0.0924931466579,0.038
99,0.236024841666,0.25,0.0121108349413,0.0248927734792,0.153526961803,0.0433925017715,0.0599924959242,0.0221353229135,0.0374386198819,0.0239109266549,0.025
100,0.155279502273,0.283582061529,0.0137752834707,0.0251545924693,0.105562135577,0.0369721837342,0.0751156061888,0.0410896651447,0.0358604378998,0.0297314822674,0.024
101,0.149068325758,0.123134322464,0.00903143547475,0.0289672575891,0.121942728758,0.0800715461373,0.0426414050162,0.0876353010535,0.0353619679809,0.0804199650884,0.04
102,0.248447209597,0.186567157507,0.00883845612407,0.0304271169007,0.127264752984,0.0760655105114,0.0442390330136,0.0829275250435,0.0353838801384,0.0763955712318,0.048
103,0.298136651516,0.100746266544,0.0086454777047,0.0318869762123,0.13258677721,0.0720594897866,0.0458366572857,0.0782197415829,0.0354057922959,0.0723711773753,0.044
104,0.273291915655,0.343283593655,0.0084524974227,0.0333468355238,0.137908801436,0.0680534616113,0.0474342815578,0.0735119655728,0.0354277044535,0.0683467835188,0.033
105,0.204968944192,0.354477614164,0.00825951807201,0.0348066948354,0.143230840564,0.0640474334359,0.0490319058299,0.0688041895628,0.035449616611,0.0643223896623,0.039
106,0.242236033082,0.160447746515,0.00806653872132,0.036266554147,0.14855286479,0.0600414089859,0.0506295375526,0.0640964061022,0.0354715287685,0.060297999531,0.068
107,0.422360271215,0.261194050312,0.00787355937064,0.0377264171839,0.153874889016,0.0560353770852,0.0522271618247,0.0593886263669,0.0354934409261,0.0562736056745,0.036
108,0.223602473736,0.268656730652,0.00768058001995,0.0391862764955,0.159196928144,0.0520293526351,0.0538247898221,0.0546808503568,0.0355153530836,0.052249211818,0.018
109,0.111801236868,0.175373136997,0.00748760113493,0.040646135807,0.164518937469,0.0480233244598,0.0554224140942,0.0499730706215,0.0355372652411,0.0482248216867,0.033
110,0.204968944192,0.406716406345,0.00729462131858,0.0421059913933,0.169840976596,0.0440172962844,0.0570200383663,0.0452652871609,0.0355591773987,0.0442004278302,0.033
111,0.204968944192,0.440298527479,0.00710164150223,0.0435658507049,0.175163000822,0.0400112681091,0.058617670089,0.0405575074255,0.0355810895562,0.0401760339737,0.037
112,0.229813665152,0.380596995354,0.0593652874231,0.0220767240971,0.124481312931,0.0159199759364,0.161854758859,0.0180395115167,0.0247958879918,0.0174616687,0.036
113,0.223602473736,0.100746266544,0.0137594314292,0.032905228436,0.0323058664799,0.0648069828749,0.084864385426,0.0396785512567,0.0755972191691,0.0547984056175,0.031
114,0.192546576262,0.410447776318,0.00410563685,0.0271132364869,0.0921754539013,0.0257819108665,0.0262467171997,0.0161141809076,0.0229815542698,0.0185973867774,0.014
115,0.0869565233588,0.332089543343,0.00488237896934,0.0139343570918,0.0420865416527,0.0545223988593,0.0656167939305,0.0530721619725,0.0446527525783,0.0462805218995,0.029
116,0.180124223232,0.212686568499,0.0130936512724,0.0188869293779,0.0844694674015,0.0500140860677,0.0804899334908,0.0441570430994,0.0272149983793,0.0403179973364,0.054
117,0.335403740406,0.332089543343,0.0160896573216,0.0261059328914,0.0978067517281,0.0488870106637,0.0411198586226,0.0425246953964,0.0237879231572,0.0397501401603,0.044
118,0.273291915655,0.305970132351,0.0168663989753,0.0215730704367,0.0219324231148,0.0618484057486,0.106736652553,0.0521932058036,0.0303396824747,0.0512492880225,0.021
119,0.130434781313,0.238805949688,0.0133155789226,0.0213212445378,0.101956129074,0.14525218308,0.0936132892966,0.124183826149,0.111984670162,0.12904599309,0.028
120,0.173913046718,0.194029837847,0.0318464227021,0.0451607480645,0.0441612303257,0.0832628831267,0.0446194149554,0.0721999034286,0.0684406757355,0.0692788213491,0.04
121,0.248447209597,0.24626865983,0.012094983831,0.0916645675898,0.0358624756336,0.025922793895,0.0796150416136,0.0248618796468,0.0233847387135,0.0229982957244,0.042
122,0.260869562626,0.25746268034,0.0158677306026,0.0228321999311,0.0352697074413,0.0431107319891,0.168853878975,0.0370416902006,0.0767059773207,0.0374787040055,0.044
123,0.273291915655,0.167910456657,0.0114292046055,0.0261898748577,0.0272673368454,0.0462101995945,0.151356071234,0.0492214970291,0.0246950909495,0.0468483790755,0.034
124,0.211180135608,0.175373136997,0.0122059471905,0.013346764259,0.0657972693443,0.0467737354338,0.130358695984,0.0552904754877,0.0420320518315,0.053094830364,0.04
125,0.248447209597,0.305970132351,0.0251886360347,0.0229161418974,0.044753998518,0.112144261599,0.0472440905869,0.131341040134,0.0432416088879,0.122373647988,0.026
126,0.161490693688,0.160447746515,0.0216932967305,0.024154284969,0.0417901575565,0.0901662409306,0.0349956192076,0.10551648587,0.0454087294638,0.0972458794713,0.025
127,0.155279502273,0.0895522460341,0.0181979574263,0.0253924280405,0.079430937767,0.0681882202625,0.0376202948391,0.0796919539571,0.0475758463144,0.0721181109548,0.039
128,0.242236033082,0.429104477167,0.0147026181221,0.026630571112,0.0663900375366,0.0462101995945,0.0769903659821,0.0538674034178,0.0497429668903,0.0469903424382,0.021
129,0.130434781313,0.421641796827,0.0112072788179,0.0278687141836,0.0367516279221,0.0242321770638,0.0638670101762,0.0280428584665,0.0519100874662,0.021862577647,0.045
130,0.279503107071,0.145522385836,0.0136484680697,0.0392008721828,0.0302311778069,0.0583262853324,0.0944881737232,0.0608571916819,0.0900110900402,0.0516751855612,0.02
131,0.124223604798,0.182835817337,0.0118730580434,0.0173759739846,0.0420865416527,0.0460693128407,0.196850374341,0.0441151857376,0.025501459837,0.0391822829843,0.057
132,0.354037284851,0.25746268034,0.00499334186316,0.0249307472259,0.0340841710567,0.0318399518728,0.0612423382699,0.0293822195381,0.0429392196238,0.0292447451502,0.023
133,0.142857149243,0.291044801474,0.0114292046055,0.0219088383019,0.0823947787285,0.150183141232,0.228346452117,0.14264190197,0.0464670918882,0.125638842583,0.019
134,0.118012420833,0.0895522460341,0.0147580998018,0.0274490043521,0.026378184557,0.0212735980749,0.0752405896783,0.0195044353604,0.0164297949523,0.0197331048548,0.041
135,0.254658401012,0.593283593655,0.011540167965,0.022496432066,0.0601659715176,0.0543815121055,0.234470665455,0.0481332689524,0.0339683480561,0.0434412248433,0.031
136,0.192546576262,0.208955228329,0.0258544143289,0.0197263490409,0.0403082370758,0.0670611485839,0.0866141617298,0.0522350557148,0.0588650330901,0.0519591122866,0.028
137,0.173913046718,0.25746268034,0.00965379457921,0.0313942730427,0.0530527532101,0.0201465189457,0.284339427948,0.0173698309809,0.0322548113763,0.0166098792106,0.029
138,0.180124223232,0.227611958981,0.0248557459563,0.0356753133237,0.0601659715176,0.0288813728839,0.0542432144284,0.0217646062374,0.0398145355284,0.0205848943442,0.021
139,0.130434781313,0.25746268034,0.0200843308121,0.0199781749398,0.0308239441365,0.0181741323322,0.18810147047,0.0133517496288,0.0353794954717,0.0154741620645,0.034
140,0.211180135608,0.24626865983,0.0210829991847,0.0663980469108,0.087433308363,0.0195829793811,0.0314960591495,0.0182069316506,0.0287269409746,0.0160420201719,0.035
141,0.217391312122,0.313432812691,0.0133155789226,0.027700830251,0.0483106076717,0.0417018868029,0.0594925582409,0.0339862704277,0.0567483119667,0.0357751250267,0.037
142,0.229813665152,0.477611958981,0.00610297359526,0.0221606660634,0.0960284471512,0.0346576496959,0.174103215337,0.0385066121817,0.0282229594886,0.0344974435866,0.049
143,0.304347813129,0.138059705496,0.00288504199125,0.0264417026192,0.0675755739212,0.0418427698314,0.125984236598,0.0432780869305,0.0350771099329,0.0438671186566,0.025
144,0.155279502273,0.24253731966,0.00654682563618,0.0476790033281,0.0477178394794,0.081713154912,0.0209973733872,0.0539929680526,0.0809394195676,0.0688529238105,0.024
145,0.149068325758,0.141791045666,0.00565912062302,0.0188869293779,0.0311203282326,0.0169061701745,0.0542432144284,0.0194625817239,0.02046164684,0.0195911414921,0.03
146,0.186335399747,0.175373136997,0.00798934791237,0.044741038233,0.0503852963448,0.0755142271519,0.084864385426,0.0647078529,0.087087996304,0.0576377026737,0.031
147,0.192546576262,0.190298497677,0.0034398578573,0.0419709533453,0.0323058664799,0.054240629077,0.0437445268035,0.0369998328388,0.0547323822975,0.0440090820193,0.018
148,0.111801236868,0.194029837847,0.00588104687631,0.0158650204539,0.0379371643066,0.05029585585,0.0463691987097,0.0364138633013,0.0591674186289,0.0401760339737,0.021
149,0.130434781313,0.235074609518,0.00599201070145,0.0129270534962,0.0269709527493,0.0122569734231,0.0218722634017,0.00920810364187,0.0177401471883,0.0139125492424,0.045
150,0.279503107071,0.388059675694,0.00588104687631,0.0407118275762,0.0705394148827,0.0118343187496,0.0139982495457,0.00770132290199,0.0260054413229,0.00936967600137,0.037
151,0.229813665152,0.593283593655,0.00599201070145,0.00789053924382,0.0296384096146,0.0070442375727,0.0262467171997,0.00632010726258,0.033665958792,0.00681430986151,0.032
152,0.198757782578,0.291044801474,0.00488237896934,0.00763871427625,0.0331950187683,0.023809524253,0.0262467171997,0.00971036311239,0.024090314284,0.018171492964,0.039
153,0.242236033082,0.361940294504,0.00255215261132,0.00805842317641,0.0308239441365,0.00972104817629,0.0227471552789,0.00975221768022,0.0226791650057,0.0112152183428,0.02
154,0.124223604798,0.25746268034,0.0068797157146,0.0145219508559,0.0222288072109,0.0231050997972,0.0139982495457,0.024192199111,0.0473742522299,0.021436681971,0.03
155,0.186335399747,0.26492536068,0.00477141560987,0.0111642740667,0.0423829257488,0.0112707801163,0.0262467171997,0.0079943081364,0.0264086257666,0.00979557074606,0.017
156,0.105590067804,0.305970132351,0.00321793137118,0.0104927383363,0.0382335484028,0.0178923625499,0.0559929944575,0.0169931352139,0.0256022568792,0.0171777401119,0.037
157,0.229813665152,0.220149248838,0.00432756263763,0.00713506247848,0.0441612303257,0.016765287146,0.0743656978011,0.0149003854021,0.0200584605336,0.0198750700802,0.051
158,0.316770195961,0.283582061529,0.00399467395619,0.0109124481678,0.0228215754032,0.00493096606806,0.0253718271852,0.00539929652587,0.0154218319803,0.00496876752004,0.042
159,0.260869562626,0.238805949688,0.00399467395619,0.00889784190804,0.0500889122486,0.0236686374992,0.0113735767081,0.0143981250003,0.0868863984942,0.0232822243124,0.028
160,0.173913046718,0.0261194035411,0.00155348412227,0.00520439865068,0.0314167141914,0.0123978583142,0.012248467654,0.0115101290867,0.0188489053398,0.00922771077603,0.013
161,0.0807453468442,0.0522388070822,0.00110963161569,0.0192226972431,0.016301125288,0.00803043041378,0.0139982495457,0.00849656760693,0.00846688821912,0.00795002840459,0.043
162,0.267080754042,0.205223888159,0.00732356868684,0.013346764259,0.114700645208,0.00817131530493,0.0349956192076,0.00724091753364,0.0188489053398,0.00780806364492,0.035
163,0.217391312122,0.197761178017,0.00643586274236,0.00780659774318,0.0331950187683,0.0142293600366,0.0192475933582,0.014774819836,0.0116923693568,0.0154741620645,0.015
164,0.0931676998734,0.25746268034,0.00321793137118,0.0161168463528,0.0835803151131,0.0614257529378,0.0419947467744,0.0577599219978,0.0437455922365,0.0550823397934,0.04
165,0.248447209597,0.216417908669,0.00255215261132,0.0160329043865,0.0693538784981,0.0128205129877,0.0148731386289,0.00878955237567,0.0110875917599,0.0116411121562,0.037
166,0.229813665152,0.0895522460341,0.00210829987191,0.0145219508559,0.0450503826141,0.0159199759364,0.0157480314374,0.012682069093,0.0325572006404,0.0143384430557,0.045
